CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated
11572,NULL,Billy,NULL,Moreno,NULL,"8733, rue Basse-du-Rocher",NULL,Dunkerque,Nord,France,59140,1 (11) 500 555-0165,1986-03-15,Bachelors,Skilled Manual,M,M,1,0,0,2,58086,2017-03-06
13225,NULL,Jésus,NULL,Suarez,NULL,7289 Ulfinian Way,NULL,Berkeley,California,United States,94704,630-555-0121,1967-06-22,Bachelors,Skilled Manual,M,M,1,1,1,2,56853,2017-03-06
13181,NULL,Brian,T,Morgan,NULL,1469 Babbe St.,NULL,Imperial Beach,California,United States,91932,116-555-0143,1962-12-23,Bachelors,Skilled Manual,M,M,1,1,0,2,56236,2017-03-06
20598,NULL,Jackson,A,Powell,NULL,Heiderplatz 918,NULL,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0150,1967-05-21,Partial High School,Manual,M,M,1,1,0,2,31543,2017-03-06
29257,NULL,Jeremiah,L,Russell,NULL,8984 Brook Way,NULL,Oakland,California,United States,94611,393-555-0136,1975-10-26,High School,Clerical,M,S,1,2,0,0,87408,2017-03-06
23511,NULL,Joshua,A,Rodriguez,NULL,5671 Bel Air Dr.,NULL,Shawnee,British Columbia,Canada,V9B 5T2,339-555-0185,1973-09-17,Graduate Degree,Professional,M,M,1,0,0,2,132290,2017-03-06
21449,NULL,Devon,NULL,Raheem,NULL,8740 Vista Way,NULL,Concord,California,United States,94519,344-555-0123,1963-01-22,Bachelors,Management,M,M,1,0,1,2,112598,2017-03-06
18426,NULL,Luke,NULL,Gonzales,NULL,3519 Brookside Drive,NULL,Fremont,California,United States,94536,660-555-0153,1973-03-24,Graduate Degree,Skilled Manual,M,M,1,1,1,2,60350,2017-03-06
18947,NULL,Devin,NULL,Bryant,NULL,6239 Monti Dr.,NULL,Lincoln Acres,California,United States,91950,288-555-0116,1976-05-07,Partial College,Clerical,M,S,1,1,0,0,80297,2017-03-06
13101,NULL,Alex,K,Sanchez,NULL,3164 San Simeon Dr.,NULL,Langley,British Columbia,Canada,V3A 4R2,793-555-0179,1977-10-07,Partial College,Skilled Manual,M,S,1,1,0,0,56687,2017-03-06
19153,NULL,Dylan,NULL,Griffin,NULL,7422 Meadowbrook,NULL,Torrance,California,United States,90505,165-555-0115,1984-03-25,Bachelors,Management,M,M,1,2,2,2,105120,2017-03-06
27838,NULL,Janelle,NULL,Sai,NULL,Viktoria-Luise-Platz 64,NULL,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0111,1994-09-19,Partial High School,Skilled Manual,F,M,0,2,0,0,60751,2017-03-06
15692,NULL,Ryan,J,Garcia,NULL,5329 Notre Dame Ave,NULL,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0116,1974-04-14,High School,Skilled Manual,M,M,1,1,0,2,56636,2017-03-06
26376,NULL,Anthony,NULL,Martinez,NULL,8494 Ryan Rd.,NULL,National City,California,United States,91950,276-555-0113,1973-01-17,Partial College,Skilled Manual,M,M,1,1,1,2,61757,2017-03-06
15892,NULL,Pamela,NULL,Srini,NULL,3770 Dos Encinas,NULL,Ballard,Washington,United States,98107,618-555-0136,1968-01-10,High School,Skilled Manual,F,S,1,1,0,0,52126,2017-03-06
25519,NULL,Margaret,L,Sun,NULL,"242, rue de Terre Neuve",NULL,Paris,Seine (Paris),France,75017,1 (11) 500 555-0156,1996-12-23,High School,Skilled Manual,F,S,0,0,0,0,54954,2017-03-06
15826,NULL,Marissa,NULL,Price,NULL,2374 Flamingo Drive,NULL,Metchosin,British Columbia,Canada,V9,277-555-0144,1999-01-09,Partial High School,Skilled Manual,F,S,0,1,0,0,52256,2017-03-06
25397,NULL,Lucas,P,Bradley,NULL,8577 Dies Dorados,NULL,El Cajon,California,United States,92020,464-555-0121,1991-04-28,Graduate Degree,Management,M,M,1,2,0,0,109302,2017-03-06
20461,NULL,Mackenzie,NULL,Nelson,NULL,"21, avenue Reille",NULL,San Gabriel,California,United States,91776,306-555-0179,1986-06-21,Bachelors,Clerical,F,S,0,0,0,0,79723,2017-03-06
12697,NULL,Brenda,J,Stone,NULL,1750 Morengo Ct.,NULL,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0111,1990-06-24,Bachelors,Clerical,F,S,0,0,0,0,84157,2017-03-06
11636,NULL,Kimberly,K,Cox,NULL,752 Shuey Ave,NULL,Daly City,California,United States,94015,383-555-0177,1992-12-22,Graduate Degree,Skilled Manual,F,S,0,1,0,0,51524,2017-03-06
23372,NULL,Jack,H,Diaz,NULL,9850 Martindale,NULL,Lynnwood,Washington,United States,98036,925-555-0114,1983-03-09,Graduate Degree,Professional,M,M,1,2,1,2,132971,2017-03-06
28116,NULL,Sabrina,M,Dominguez,NULL,8452 Pine Hollow Rd.,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0187,1973-02-05,Partial College,Skilled Manual,F,S,1,0,0,0,56926,2017-03-06
14680,NULL,Marvin,NULL,Munoz,NULL,3814 Harvard Drive,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0110,1986-11-19,Bachelors,Skilled Manual,M,S,0,2,0,0,56513,2017-03-06
16494,NULL,Jordyn,NULL,Simmons,NULL,1915 Standing Grove Dr.,NULL,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0126,1974-11-25,Partial College,Skilled Manual,F,S,1,1,0,0,52300,2017-03-06
18728,NULL,Roger,J,Luo,NULL,2059 Clayton Rd,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0158,1986-04-20,Bachelors,Management,M,M,1,2,0,2,112416,2017-03-06
26209,NULL,Jan,R,Cox,NULL,Zeiter Weg 6664,NULL,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0196,2000-07-27,Partial High School,Skilled Manual,F,S,0,1,0,0,55323,2017-03-06
28214,NULL,Hailey,A,King,NULL,8737 Golf Club Rd.,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0194,1988-03-12,Bachelors,Skilled Manual,F,M,0,1,0,2,51360,2017-03-06
11712,NULL,Shelby,NULL,Rogers,NULL,16 White Pl.,NULL,Haney,British Columbia,Canada,V2W 1W2,187-555-0139,1982-11-03,Partial College,Clerical,F,M,1,0,0,2,83561,2017-03-06
26635,NULL,Jasmine,NULL,Harris,NULL,8224 Georgia Street,NULL,Grossmont,California,United States,91941,201-555-0134,1979-05-14,Partial College,Skilled Manual,F,M,1,1,1,2,55119,2017-03-06
19378,NULL,Lucas,S,Davis,NULL,6600 Chestnut Ave,NULL,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0175,1996-05-02,Partial College,Skilled Manual,M,S,0,1,0,0,51392,2017-03-06
15064,NULL,Erik,C,Rubio,NULL,"4313, rue de Linois",NULL,Paris,Seine (Paris),France,75019,1 (11) 500 555-0143,1980-08-03,Bachelors,Clerical,M,M,1,2,1,1,79174,2017-03-06
28544,NULL,Nicolas,A,Shan,NULL,Parkstr 4246,NULL,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0118,1994-04-18,Partial College,Manual,M,S,0,0,0,0,29426,2017-03-06
25422,NULL,Elijah,M,King,NULL,3214 Apple Drive,NULL,Lincoln Acres,California,United States,91950,428-555-0196,1986-02-19,Bachelors,Clerical,M,M,1,2,0,1,82871,2017-03-06
20539,NULL,Luis,NULL,Baker,NULL,1178 Sandy Blvd.,NULL,Yakima,Washington,United States,98901,263-555-0110,1971-09-21,Partial College,Clerical,M,M,1,2,1,2,84659,2017-03-06
27362,NULL,Alex,L,Cooper,NULL,9739 Victory Lane,NULL,Geelong,Victoria,Australia,3220,1 (11) 500 555-0166,1992-04-22,Partial College,Skilled Manual,M,S,0,1,0,0,54169,2017-03-06
28494,NULL,Ross,G,Martinez,NULL,Holzstr 4222,NULL,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0158,1981-10-26,Graduate Degree,Clerical,M,S,1,0,0,0,85607,2017-03-06
27281,NULL,Jenny,NULL,Nath,NULL,2530 Willow Court,NULL,Clearwater,Florida,United States,33755,110-555-0167,1988-11-21,Bachelors,Management,F,S,0,2,0,0,105337,2017-03-06
23722,NULL,Andrea,NULL,Perez,NULL,6385 Holiday Hill Dr.,NULL,Glendale,California,United States,91203,123-555-0145,1969-04-13,Partial College,Clerical,F,M,1,3,2,2,83684,2017-03-06
22868,NULL,Ernest,V,Sun,NULL,"910, rue Montcalm",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0125,2000-02-23,Partial High School,Skilled Manual,M,S,0,0,0,0,57526,2017-03-06
24005,NULL,Julio,NULL,Jimenez,NULL,1201 Ricardo Drive,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0121,1999-05-07,Bachelors,Professional,M,S,0,2,0,0,136200,2017-03-06
25507,NULL,Suzanne,NULL,Guo,NULL,"3, rue de la Centenaire",NULL,Paris,Seine (Paris),France,75003,1 (11) 500 555-0190,1997-11-27,Partial College,Skilled Manual,F,S,0,2,0,0,52167,2017-03-06
18726,NULL,Katrina,L,Anand,NULL,1020 Carletto Drive,NULL,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0129,1982-03-02,Bachelors,Manual,F,S,0,0,0,0,30921,2017-03-06
26477,NULL,Joel,NULL,Rana,NULL,2118 Little Dr.,NULL,Burlingame,California,United States,94010,516-555-0117,1967-04-07,High School,Clerical,M,S,1,1,1,1,77133,2017-03-06
26248,NULL,Thomas,A,Lewis,NULL,1940 Nulty Drive,NULL,Lake Oswego,Oregon,United States,97034,356-555-0161,1974-03-10,Partial High School,Skilled Manual,M,M,1,2,0,2,59665,2017-03-06
14352,NULL,Melissa,NULL,Butler,NULL,206 Greenview Court,NULL,Lynnwood,Washington,United States,98036,990-555-0186,1995-03-18,High School,Manual,F,S,0,1,0,0,33661,2017-03-06
20584,NULL,Molly,NULL,Schmidt,NULL,Auf der Krone 4224,NULL,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0144,1971-04-26,Partial College,Manual,F,S,1,1,0,0,35126,2017-03-06
23362,NULL,Nicholas,NULL,Martin,NULL,1918 Terra Granada,NULL,Oak Bay,British Columbia,Canada,V8P,632-555-0140,1977-09-20,Partial High School,Skilled Manual,M,S,1,1,0,0,59675,2017-03-06
18667,NULL,Kelli,E,Ma,NULL,1568 Skyline Dr.,NULL,Berkeley,California,United States,94704,909-555-0180,1977-05-12,High School,Skilled Manual,F,S,1,1,0,0,51138,2017-03-06
18286,NULL,Holly,M,Suri,NULL,2547 San Ramon Road,NULL,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0114,1980-11-10,Partial College,Management,F,M,1,2,0,1,104879,2017-03-06
25656,NULL,Brenda,NULL,Sanchez,NULL,1862 Court Lane,NULL,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0141,1982-11-09,Bachelors,Skilled Manual,F,M,1,1,0,2,60530,2017-03-06
25643,NULL,Sergio,NULL,Arun,NULL,"8, rue des Vendangeurs",NULL,Paris,Seine (Paris),France,75013,1 (11) 500 555-0198,1984-08-19,Partial College,Clerical,M,M,1,1,1,2,86113,2017-03-06
15527,NULL,Megan,C,Rivera,NULL,9265 La Paz,NULL,Imperial Beach,California,United States,91932,114-555-0120,1984-04-08,Bachelors,Skilled Manual,F,S,0,2,0,0,54810,2017-03-06
12043,NULL,Carson,L,Patterson,NULL,4195 Sea Point Way,NULL,Fremont,California,United States,94536,840-555-0139,1994-09-21,Partial College,Clerical,M,M,0,1,0,0,86194,2017-03-06
13763,NULL,Stephanie,D,Richardson,NULL,1242 Frame Lane,NULL,Yakima,Washington,United States,98901,578-555-0111,1979-10-11,Graduate Degree,Skilled Manual,F,S,0,2,0,0,57832,2017-03-06
28668,NULL,Jeremy,NULL,Parker,NULL,1811 Cashew Lane,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,971-555-0136,1987-09-08,Bachelors,Manual,M,S,0,0,0,0,26395,2017-03-06
23773,NULL,Jon,NULL,Cai,NULL,"1812, avenue de l´Europe",NULL,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0180,1991-01-06,Partial High School,Skilled Manual,M,M,0,2,0,1,53294,2017-03-06
23517,NULL,Ronald,J,Martinez,NULL,5701 El Dorado,NULL,Beaverton,Oregon,United States,97005,508-555-0164,1969-07-25,High School,Skilled Manual,M,M,1,1,1,2,54837,2017-03-06
24976,NULL,Stephanie,NULL,Cooper,NULL,4365 B Eagle Peak Rd.,NULL,Shawnee,British Columbia,Canada,V9B 2C3,852-555-0119,1969-07-17,Partial College,Clerical,F,M,1,2,1,2,78979,2017-03-06
23267,NULL,Juan,NULL,James,NULL,9221 Dutch Slough Rd.,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,734-555-0118,1975-04-13,Partial College,Skilled Manual,M,M,1,1,1,2,60802,2017-03-06
14947,NULL,Alejandro,NULL,Chen,NULL,2837 Thissen Court,NULL,Bury,England,United Kingdom,PE17,1 (11) 500 555-0146,1985-01-11,High School,Clerical,M,S,0,0,0,0,84010,2017-03-06
23213,NULL,Noah,NULL,Green,NULL,1825 Village Pl.,NULL,Long Beach,California,United States,90802,335-555-0173,1988-02-15,Bachelors,Clerical,M,S,0,2,0,0,78029,2017-03-06
11591,NULL,Stacey,W,Lu,NULL,"67, avenue de l´ Union Centrale",NULL,Versailles,Yveline,France,78000,1 (11) 500 555-0157,1983-05-16,Partial College,Management,F,S,1,0,0,0,108549,2017-03-06
15567,NULL,Carmen,V,Madan,NULL,7682 Vista,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,134-555-0143,1979-06-24,Graduate Degree,Skilled Manual,F,M,1,1,0,2,52982,2017-03-06
11057,NULL,Carl,J,Andersen,NULL,6930 Lake Nadine Place,NULL,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0181,1973-10-12,Graduate Degree,Clerical,M,M,1,1,0,2,85472,2017-03-06
25144,NULL,Johnathan,NULL,Fernandez,NULL,Westheimer Straße 9601,NULL,Essen,Hamburg,Germany,45001,1 (11) 500 555-0117,1994-06-14,Partial College,Manual,M,S,0,0,0,0,33668,2017-03-06
23655,NULL,Grace,J,Murphy,NULL,5640 Indianhead Way,NULL,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0119,1992-11-21,Bachelors,Management,F,S,0,2,0,0,110482,2017-03-06
22729,NULL,Seth,NULL,Nelson,NULL,3425 El Verano,NULL,Grossmont,California,United States,91941,135-555-0112,1963-05-07,Bachelors,Management,M,M,1,1,0,2,113160,2017-03-06
16724,NULL,Gabriel,W,Yang,NULL,9324 Youngsdale Drive,NULL,Newport Beach,California,United States,92625,595-555-0135,2000-05-16,High School,Skilled Manual,M,S,0,2,0,0,60681,2017-03-06
24648,NULL,Amanda,J,King,NULL,7709 Atchinson Stage Ct.,NULL,Grossmont,California,United States,91941,428-555-0198,1964-11-11,Partial High School,Skilled Manual,F,S,1,1,0,1,54469,2017-03-06
11468,NULL,Jaclyn,NULL,Andersen,NULL,8274 Gladstone Drive,NULL,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0126,1995-06-18,Bachelors,Clerical,F,M,0,2,0,0,86849,2017-03-06
16118,NULL,James,A,Wright,NULL,8478 Eastgate Ave.,NULL,Oakland,California,United States,94611,726-555-0143,1982-09-03,Bachelors,Skilled Manual,M,M,1,2,0,1,60615,2017-03-06
24979,NULL,Jada,NULL,Adams,NULL,7544 Woodside Court,NULL,Edmonds,Washington,United States,98020,524-555-0166,1969-06-06,Partial College,Management,F,M,1,2,1,2,106305,2017-03-06
18494,NULL,Marcus,A,Young,NULL,7791 Running Springs Road,NULL,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0149,1978-05-07,Bachelors,Skilled Manual,M,M,1,2,1,2,58269,2017-03-06
23964,NULL,Arturo,NULL,Nara,NULL,"99, rue Villedo",NULL,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0173,1954-09-22,Graduate Degree,Professional,M,S,1,0,0,1,136260,2017-03-06
22992,NULL,Austin,H,Yang,NULL,1097 Kulani Lane,NULL,Kirkland,Washington,United States,98033,188-555-0115,1993-11-21,Partial College,Skilled Manual,M,S,0,1,0,0,60379,2017-03-06
26411,NULL,Mario,NULL,Xu,NULL,594 Tosco Way,NULL,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0141,1970-11-06,High School,Skilled Manual,M,S,1,1,0,0,52915,2017-03-06
27570,NULL,Natasha,NULL,Navarro,NULL,1029 Birchwood Dr,NULL,Burien,Washington,United States,98168,219-555-0118,1979-11-14,Graduate Degree,Professional,F,S,1,2,0,0,135701,2017-03-06
12199,NULL,Christina,NULL,Richardson,NULL,5279 East L Street,NULL,Walla Walla,Washington,United States,99362,474-555-0152,1972-05-08,Partial College,Manual,F,S,1,1,0,0,27765,2017-03-06
11745,NULL,Allison,NULL,Gonzalez,NULL,3345 Macaroon Drive,NULL,Walla Walla,Washington,United States,99362,728-555-0144,1978-10-13,Bachelors,Skilled Manual,F,M,1,1,1,2,55932,2017-03-06
15847,NULL,Edward,J,White,NULL,7393 N Ranchford Court,NULL,Westminster,British Columbia,Canada,V3L 1E7,521-555-0160,1988-05-13,Bachelors,Skilled Manual,M,M,0,0,0,1,55407,2017-03-06
19370,NULL,Gilbert,M,Yang,NULL,"118, rue Marbeuf",NULL,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0164,1997-06-24,High School,Manual,M,S,0,1,0,0,29506,2017-03-06
26615,NULL,David,W,Powell,NULL,6774 Alier Drive,NULL,Port Hammond,British Columbia,Canada,V6B 3P7,205-555-0184,1981-04-06,Partial College,Clerical,M,M,1,0,1,1,86433,2017-03-06
25458,NULL,Bruce,NULL,Mehta,NULL,"48, rue Montcalm",NULL,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0118,1986-02-08,High School,Manual,M,M,0,1,2,2,30480,2017-03-06
24162,NULL,Grant,S,Raje,NULL,296 Peachwillow St.,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0174,2000-07-17,Partial College,Clerical,M,M,0,1,0,0,77784,2017-03-06
26612,NULL,Janet,D,Romero,NULL,8015 Climbing Vine Court,NULL,Berkeley,California,United States,94704,449-555-0114,1981-03-04,High School,Skilled Manual,F,M,1,1,1,2,62071,2017-03-06
21630,NULL,Faith,NULL,Jenkins,NULL,8576 South Villa Way,NULL,Marysville,Washington,United States,98270,372-555-0114,1985-03-09,Bachelors,Management,F,M,1,3,1,2,102856,2017-03-06
23223,NULL,Angel,A,Howard,NULL,5334 Mcneil Pl.,NULL,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0111,1993-03-24,Bachelors,Management,M,M,1,1,0,0,111252,2017-03-06
12802,NULL,Alan,W,Sun,NULL,Conesweg 681,NULL,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0153,1988-04-18,Bachelors,Management,M,S,0,1,0,0,111702,2017-03-06
22220,NULL,Brandon,NULL,Sharma,NULL,6781 M Ln.,NULL,Lebanon,Oregon,United States,97355,457-555-0140,1977-01-02,High School,Manual,M,M,1,0,0,1,28111,2017-03-06
14628,NULL,Carlos,NULL,Brooks,NULL,1490 Daylight Pl.,NULL,Lebanon,Oregon,United States,97355,434-555-0133,1981-04-23,Partial College,Management,M,M,1,2,1,2,102191,2017-03-06
27590,NULL,Dominic,B,Lopez,NULL,4092 Meager Dr.,NULL,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0147,1987-04-22,Bachelors,Management,M,M,1,0,0,1,112373,2017-03-06
29188,NULL,Colin,NULL,Kumar,NULL,7085 Valley Run,NULL,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0136,1988-09-19,Bachelors,Skilled Manual,M,S,0,1,0,0,56064,2017-03-06
23463,NULL,Sean,NULL,Hill,NULL,6525 Stonehedge Dr.,NULL,Glendale,California,United States,91203,610-555-0183,1985-04-15,Bachelors,Management,M,S,1,1,0,0,111628,2017-03-06
13411,NULL,Jacquelyn,NULL,Blanco,NULL,3894 Dennis Circle,NULL,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0116,1975-07-03,Partial College,Management,F,M,1,3,2,2,108214,2017-03-06
23175,NULL,Melanie,NULL,Flores,NULL,8914 Jam Way,NULL,Redwood City,California,United States,94063,157-555-0168,1990-12-13,Graduate Degree,Management,F,M,1,2,0,0,110803,2017-03-06
14303,NULL,Briana,J,Ramos,NULL,2944 Shuey Ave.,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0174,1982-06-20,Bachelors,Management,F,M,1,3,1,2,107727,2017-03-06
20201,NULL,Chloe,NULL,Harris,NULL,9301 Eureka Lane,NULL,Lemon Grove,California,United States,91945,965-555-0114,1979-08-18,Graduate Degree,Professional,F,M,1,3,1,2,128309,2017-03-06
15233,NULL,Tammy,NULL,Rodriguez,NULL,4428 Madhatter Circle,NULL,Melton,Victoria,Australia,3337,1 (11) 500 555-0125,1981-03-10,Partial College,Skilled Manual,F,M,1,1,1,2,51760,2017-03-06
12374,NULL,Marie,NULL,Kapoor,NULL,"1020, quai de Grenelle",NULL,Croix,Nord,France,59170,1 (11) 500 555-0185,2000-03-28,Partial High School,Skilled Manual,F,S,0,1,0,0,56886,2017-03-06
27927,NULL,Omar,NULL,Zhao,NULL,9038 Ida Drive,NULL,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0147,1976-04-04,Partial High School,Manual,M,M,1,0,0,2,30334,2017-03-06
15324,NULL,Renee,NULL,Serrano,NULL,8871 Likins Ave.,NULL,Central Valley,New York,United States,10917,506-555-0117,1968-05-21,High School,Skilled Manual,F,M,1,1,0,2,57563,2017-03-06
29358,NULL,Priscilla,NULL,Chande,NULL,3639 Blackridge Drive,NULL,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0179,1988-08-01,Graduate Degree,Management,F,M,1,3,0,0,111497,2017-03-06
25501,NULL,Shawn,E,Jai,NULL,891 Thornwood Dr.,NULL,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0155,1983-03-22,Bachelors,Skilled Manual,M,M,1,2,0,1,59274,2017-03-06
13931,NULL,Luke,NULL,Hernandez,NULL,5749 Elkwood Dr.,NULL,Redmond,Washington,United States,98052,367-555-0120,1982-07-05,Partial College,Skilled Manual,M,M,1,1,1,2,60272,2017-03-06
23753,NULL,Arthur,D,Sara,NULL,495 Saddlehill Lane,NULL,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0168,1993-03-13,High School,Skilled Manual,M,S,0,1,0,0,57649,2017-03-06
25017,NULL,Cristina,NULL,Xu,NULL,1130 Fillet Ave.,NULL,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0193,1968-05-24,Partial High School,Skilled Manual,F,M,1,1,1,2,53642,2017-03-06
21566,NULL,Jermaine,NULL,Garcia,NULL,4330 Reliz Valley Road,NULL,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0121,1992-01-15,High School,Manual,M,M,0,1,0,1,35743,2017-03-06
17748,NULL,Geoffrey,NULL,Kapoor,NULL,"95, rue Ste-Honoré",NULL,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0116,1979-05-17,High School,Skilled Manual,M,S,0,0,0,0,61782,2017-03-06
14330,NULL,Matthew,NULL,Harris,NULL,7554 Lakeview Pl.,NULL,Sooke,British Columbia,Canada,V0,192-555-0119,1996-10-05,High School,Skilled Manual,M,M,0,2,0,0,54483,2017-03-06
19900,NULL,Zoe,NULL,Richardson,NULL,Heideweg 1459,NULL,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0181,1977-02-08,High School,Skilled Manual,F,M,1,1,0,1,52751,2017-03-06
19576,NULL,Mackenzie,NULL,Hill,NULL,5144 Alvecedo,NULL,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0151,1986-01-20,Bachelors,Professional,F,S,1,2,0,0,130243,2017-03-06
28879,NULL,Edwin,E,Xie,NULL,5349 Keller Ridge Dr.,NULL,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0187,1977-12-01,Bachelors,Professional,M,S,1,2,0,0,135220,2017-03-06
27921,NULL,Sydney,NULL,Long,NULL,5425 Highland Circle,NULL,Cliffside,British Columbia,Canada,V8Y 1L1,287-555-0110,1973-04-10,Partial College,Clerical,F,M,1,2,1,2,79536,2017-03-06
24735,NULL,Madison,S,Powell,NULL,6819 Terry Lynn Lane,NULL,Chula Vista,California,United States,91910,406-555-0174,1986-05-14,Graduate Degree,Professional,F,S,1,3,0,0,131595,2017-03-06
22611,NULL,Chad,NULL,Deng,NULL,975 Harris Circle,NULL,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0167,1990-05-13,Graduate Degree,Skilled Manual,M,M,0,2,0,1,58902,2017-03-06
15595,NULL,Andre,NULL,Sanchez,NULL,4697 Mt. Dell,NULL,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0167,1986-02-05,Bachelors,Clerical,M,M,1,3,2,2,78682,2017-03-06
11319,NULL,Jade,E,Bailey,NULL,8119 Northridge Ct,# 1,Oakland,California,United States,94611,819-555-0160,1957-04-27,Graduate Degree,Manual,F,M,1,1,0,3,26679,2017-03-06
21014,NULL,Diana,NULL,Carlson,NULL,"80, avenue du Président-Kennedy",NULL,Les Ulis,Essonne,France,91940,1 (11) 500 555-0157,1978-04-23,Partial College,Clerical,F,M,1,2,1,2,82162,2017-03-06
25219,NULL,Karla,NULL,Lal,NULL,352 Margo Dr.,NULL,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0111,1987-03-20,Bachelors,Professional,F,M,1,2,0,0,135766,2017-03-06
18324,NULL,Jackson,J,Butler,NULL,6541 Bonita Ave,NULL,Langford,British Columbia,Canada,V9,586-555-0151,1998-04-18,High School,Clerical,M,S,0,1,0,0,78909,2017-03-06
22106,NULL,Olivia,NULL,Long,NULL,1487 Franklin Canyon Road,NULL,Palo Alto,California,United States,94303,438-555-0177,1980-06-10,Partial College,Skilled Manual,F,M,1,1,1,2,55877,2017-03-06
17373,NULL,Ryan,M,Gonzales,NULL,3708 Lenox Ct,NULL,Metchosin,British Columbia,Canada,V9,477-555-0168,1998-06-28,High School,Clerical,M,M,0,2,0,0,80598,2017-03-06
27493,NULL,Barbara,NULL,Zheng,NULL,8964 Dumbarton Street,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0166,1972-11-23,High School,Skilled Manual,F,M,1,2,1,2,54301,2017-03-06
14675,NULL,Brandi,M,Gomez,NULL,7164 Mepham Drive,NULL,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0157,1987-08-06,Bachelors,Professional,F,M,1,1,1,2,138047,2017-03-06
19888,NULL,Carson,NULL,Washington,NULL,3809 Lancelot Dr.,NULL,Glendale,California,United States,91203,518-555-0192,1971-01-03,Partial College,Skilled Manual,M,S,1,0,0,0,58682,2017-03-06
11906,NULL,Gabriella,NULL,Sanders,NULL,4938 Nightingale Drive,NULL,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0115,1987-02-18,Graduate Degree,Professional,F,M,1,2,1,2,136739,2017-03-06
19952,NULL,Adrienne,NULL,Martin,NULL,5188 Duke Way,NULL,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0124,1995-03-28,Bachelors,Clerical,F,S,0,3,0,0,83209,2017-03-06
26788,NULL,Destiny,C,Howard,NULL,9021 Onley Dr,NULL,Chula Vista,California,United States,91910,776-555-0156,1998-05-11,High School,Skilled Manual,F,S,0,1,0,0,56999,2017-03-06
